     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
         90.0       144.0   -0.8090170    0.5877853    0.0000000    -3007.80322896456482    -3007.80401628679920    -3007.80992326615933
         90.0       162.0   -0.9510565    0.3090170    0.0000000    -3007.80055038355658    -3007.80603106708350    -3007.80935199554506
         90.0       180.0   -1.0000000    0.0000000    0.0000000    -3007.79948042977230    -3007.80749313641900    -3007.80783616871668
         90.0       198.0   -0.9510565   -0.3090170    0.0000000    -3007.80089193822005    -3007.80828823936554    -3007.80568366931448
         90.0       216.0   -0.8090170   -0.5877853    0.0000000    -3007.80292288495093    -3007.80770097341565    -3007.80337899479218
         90.0       234.0   -0.5877853   -0.8090170    0.0000000    -3007.80782597775669    -3007.80714431191791    -3007.80121490941701
         90.0       252.0   -0.3090170   -0.9510565    0.0000000    -3007.81162416077086    -3007.80731830983177    -3007.80431824000607
         90.0       270.0   -0.0000000   -1.0000000    0.0000000    -3007.81286775178842    -3007.80605622767780    -3007.80662101191501
         90.0       288.0    0.3090170   -0.9510565    0.0000000    -3007.81103877627766    -3007.80445802462918    -3007.80848216925460
         90.0       306.0    0.5877853   -0.8090170    0.0000000    -3007.80714789992362    -3007.80343565612839    -3007.80923401709742
         90.0       324.0    0.8090170   -0.5877853    0.0000000    -3007.80322896456482    -3007.80401628679920    -3007.80992326615933
         90.0       342.0    0.9510565   -0.3090170    0.0000000    -3007.80055038355658    -3007.80603106708350    -3007.80935199554506
         90.0       360.0    1.0000000   -0.0000000    0.0000000    -3007.79948042977230    -3007.80749313641900    -3007.80783616871668
         99.0         0.0    0.9876883    0.0000000   -0.1564345    -3007.80144779328475    -3007.80733395964535    -3007.80871125803196
         99.0        18.0    0.9393474    0.3052125   -0.1564345    -3007.80176424972615    -3007.80794904618506    -3007.80670994250067
         99.0        36.0    0.7990567    0.5805486   -0.1564345    -3007.80599465335490    -3007.80657371441066    -3007.80495341292226
         99.0        54.0    0.5805486    0.7990567   -0.1564345    -3007.80973234790872    -3007.80685589007817    -3007.80417378714583
         99.0        72.0    0.3052125    0.9393474   -0.1564345    -3007.81302388589756    -3007.80690844412356    -3007.80016962375748
